88,1270001000640,01,1,2018-04-26,2015-10-05,"株式会社光商会",,301,"鳥取県","鳥取市","幸町１番地",,31,201,6800823,,,,,,,2015-10-05,1,,,,,"ヒカリショウカイ",0
89,1270001000649,01,1,2018-07-25,2015-10-05,"株式会社日ノ丸総本社",,301,"鳥取県","鳥取市","古海６０１番地４",,31,201,6800921,,,,,,,2015-10-05,1,,,,,"ヒノマルソウホンシャ",0
90,1270001000657,21,0,2025-01-22,2025-01-21,"博建設株式会社",,301,"鳥取県","鳥取市","賀露町北３丁目６番２９号",,31,201,6800907,,,2025-01-21,21,,,2015-10-05,1,,,,,,0
91,1270001000665,71,0,2020-10-09,2020-10-01,"株式会社ファイナール",,301,"鳥取県","鳥取市","上味野１５番地",,31,201,6801167,,,,,,"令和２年１０月１日鳥取県鳥取市西今在家１５２番地５株式会社ゆうゆう良品（5270001006725）を合併",2015-10-05,1,,,,,"ファイナール",0
92,1270001000673,21,0,2023-04-18,2023-04-07,"扶桑興業株式会社",,301,"鳥取県","鳥取市","扇町３２番地扇町扶桑ビル",,31,201,6800846,,,2023-04-07,11,4280001000711,"令和５年４月１日島根県松江市白潟本町２３番地松江不動産株式会社（4280001000711）に合併し解散",2015-10-05,1,,,,,"フソウコウギョウ",0
93,1270001000698,01,1,2019-06-04,2015-10-05,"株式会社鳥取マツダ",,301,"鳥取県","鳥取市","千代水３丁目１３番地",,31,201,6800911,,,,,,,2015-10-05,1,,,,,"トットリマツダ",0
94,1270001000715,01,1,2020-03-04,2015-10-05,"株式会社本間設計事務所",,301,"鳥取県","鳥取市","瓦町４６８番地",,31,201,6800821,,,,,,,2015-10-05,1,,,,,"ホンマセッケイジムショ",0
95,1270001000723,01,1,2018-07-11,2015-10-05,"誠興業株式会社",,301,"鳥取県","鳥取市","栄町６４３番地",,31,201,6800831,,,,,,,2015-10-05,1,,,,,"マコトコウギョウ",0
96,1270001000731,01,1,2019-05-17,2015-10-05,"丸石産業株式会社",,301,"鳥取県","鳥取市","商栄町２２１番地７",,31,201,6800912,,,,,,,2015-10-05,1,,,,,"マルイシサンギョウ",0
97,1270001000748,21,0,2025-01-22,2025-01-21,"株式会社水田",,301,"鳥取県","鳥取市","戎町５１４番地",,31,201,6800055,,,2025-01-21,21,,,2015-10-05,1,,,,,,0
98,1270001000772,21,0,2017-01-25,2017-01-24,"株式会社村上電器",,301,"鳥取県","鳥取市","湖山町北３丁目１６０番地",,31,201,6800941,,,2017-01-24,21,,,2015-10-05,1,,,,,,0
